@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 42, 23, 8, 5, 25, 39, 17, 17, 12, 35, 19, 36, 8, 2, 3, 11, 11, 6, 20, 33, 14, 35, 29, 21, 6, 33, 20, 4, 14, 40, 7, 30, 28, 33, 14, 47, 54, 23, 8, 17, 34, 49, 41, 38, 39, 0, 37, 67, 33, 15, 3, 52, 55, 25, 15, 37, 1, 15, 21, 26, 21, 19, 21, 16, 2, 11, 33, 0, 4, 5, 26, 25, 31, 10, 12, 7, 21, 26, 10, 1, 10, 61, 44, 38, 51, 3, 5, 31, 31, 23, 0, 0, 2, 9, 5, 0, 3, 0, 36, 31, 32, 2, 0, 32, 30, 45, 29, 1, 1, 46, 11, 27, 21, 0, 1, 15, 14, 1, 1, 29, 38, SA
0, 0, 0, 0, 0, 0, 0, 0, 1, 44, 27, 4, 7, 38, 21, 17, 19, 34, 26, 20, 22, 0, 2, 0, 5, 3, 9, 12, 34, 21, 27, 22, 26, 51, 35, 2, 14, 38, 53, 37, 40, 27, 21, 18, 27, 10, 6, 9, 8, 16, 30, 43, 31, 21, 35, 57, 35, 20, 9, 71, 65, 13, 41, 25, 14, 4, 11, 9, 27, 18, 5, 8, 5, 41, 18, 2, 0, 0, 41, 14, 35, 8, 5, 0, 31, 26, 9, 2, 0, 35, 37, 41, 7, 2, 1, 43, 25, 19, 0, 0, 1, 6, 13, 3, 2, 6, 48, 38, 36, 1, 0, 12, 33, 20, 6, 0, 28, 35, 21, 49, 23, 0, 23, 9, 28, 1, 1, 43, 30, SU
0, 0, 0, 0, 0, 0, 0, 0, 9, 38, 10, 1, 12, 19, 9, 29, 12, 42, 36, 30, 19, 0, 0, 9, 0, 2, 6, 13, 34, 32, 39, 21, 37, 52, 33, 1, 12, 46, 55, 43, 42, 34, 24, 23, 34, 11, 9, 0, 23, 32, 19, 29, 34, 17, 35, 59, 42, 23, 9, 63, 53, 9, 32, 31, 7, 7, 6, 15, 27, 27, 8, 8, 5, 37, 22, 10, 0, 1, 46, 34, 50, 7, 8, 4, 37, 21, 9, 2, 0, 20, 15, 26, 6, 4, 0, 46, 34, 16, 0, 7, 4, 11, 15, 10, 3, 6, 53, 32, 40, 1, 0, 17, 30, 25, 4, 0, 33, 20, 34, 36, 19, 0, 19, 13, 28, 3, 3, 45, 21, SU
0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 5, 5, 24, 11, 23, 20, 31, 27, 19, 26, 9, 0, 2, 0, 2, 2, 23, 29, 25, 37, 19, 30, 52, 42, 0, 6, 37, 55, 46, 34, 27, 26, 19, 43, 11, 0, 6, 16, 29, 23, 34, 32, 17, 33, 50, 33, 24, 11, 62, 57, 18, 47, 29, 10, 5, 3, 10, 25, 34, 8, 11, 8, 41, 17, 5, 2, 1, 41, 46, 48, 13, 6, 0, 36, 27, 2, 1, 5, 18, 14, 22, 5, 11, 0, 42, 23, 12, 1, 2, 5, 13, 9, 3, 3, 6, 48, 39, 39, 0, 0, 16, 32, 28, 3, 0, 20, 34, 35, 41, 16, 0, 20, 10, 29, 5, 0, 51, 17, SU
0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 0, 12, 14, 19, 8, 21, 20, 21, 23, 32, 1, 5, 12, 10, 4, 4, 14, 11, 22, 37, 38, 0, 16, 12, 13, 14, 4, 6, 6, 20, 52, 40, 2, 44, 60, 53, 4, 27, 62, 44, 21, 62, 52, 6, 61, 82, 45, 30, 23, 75, 84, 14, 52, 37, 5, 4, 3, 21, 35, 23, 7, 3, 3, 36, 28, 20, 8, 3, 17, 38, 34, 1, 1, 7, 29, 3, 31, 7, 0, 60, 27, 38, 26, 0, 11, 27, 11, 26, 10, 3, 22, 44, 15, 6, 1, 5, 36, 7, 25, 2, 19, 45, 56, 64, 21, 15, 12, 24, 0, 7, 11, 8, 27, 72, 69, 19, 5, 32, 11, DI
0, 0, 0, 0, 0, 0, 0, 0, 8, 35, 0, 7, 16, 14, 11, 13, 25, 15, 29, 33, 2, 6, 8, 9, 5, 3, 7, 10, 20, 36, 35, 0, 12, 13, 8, 19, 9, 5, 7, 13, 60, 33, 5, 38, 61, 59, 10, 28, 67, 50, 24, 62, 43, 5, 45, 84, 32, 33, 16, 67, 80, 19, 53, 29, 13, 10, 7, 17, 43, 28, 12, 3, 3, 34, 18, 28, 2, 6, 8, 44, 28, 2, 0, 4, 23, 14, 25, 10, 4, 59, 28, 28, 35, 0, 5, 20, 10, 26, 9, 4, 24, 40, 19, 6, 1, 1, 25, 7, 30, 8, 14, 42, 38, 47, 26, 8, 4, 22, 2, 3, 17, 3, 21, 60, 71, 20, 5, 28, 6, DI
0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 0, 5, 11, 9, 6, 11, 17, 17, 30, 34, 0, 1, 5, 0, 5, 4, 0, 4, 19, 33, 36, 0, 8, 9, 6, 4, 7, 3, 10, 11, 55, 37, 6, 41, 62, 54, 1, 30, 66, 42, 22, 60, 51, 2, 60, 83, 46, 27, 15, 76, 83, 12, 49, 30, 0, 4, 5, 20, 40, 18, 6, 0, 0, 31, 26, 12, 0, 0, 17, 43, 16, 2, 0, 3, 25, 0, 30, 6, 0, 60, 26, 33, 27, 0, 8, 26, 0, 30, 6, 0, 27, 43, 16, 2, 0, 0, 22, 1, 25, 4, 12, 40, 32, 42, 28, 4, 5, 21, 0, 7, 5, 1, 18, 52, 67, 14, 0, 29, 1, DI
0, 0, 1, 0, 0, 0, 0, 0, 5, 38, 0, 7, 10, 3, 2, 11, 16, 35, 9, 31, 4, 0, 6, 0, 0, 0, 3, 1, 16, 39, 34, 0, 7, 9, 3, 1, 3, 6, 7, 23, 53, 36, 4, 43, 67, 51, 0, 27, 64, 48, 22, 64, 42, 1, 59, 82, 44, 28, 25, 83, 86, 12, 45, 26, 3, 4, 1, 21, 39, 23, 4, 0, 2, 36, 20, 9, 0, 0, 17, 39, 20, 2, 0, 1, 28, 2, 31, 3, 0, 65, 43, 39, 26, 0, 5, 28, 2, 31, 7, 0, 9, 36, 9, 2, 0, 2, 23, 4, 29, 0, 12, 50, 51, 65, 24, 6, 9, 16, 0, 4, 8, 1, 12, 47, 65, 18, 0, 24, 0, FE
0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 0, 18, 21, 13, 13, 17, 22, 38, 16, 36, 3, 7, 14, 4, 3, 5, 12, 5, 22, 41, 40, 1, 10, 21, 10, 10, 5, 11, 11, 29, 48, 44, 7, 45, 61, 46, 1, 33, 64, 44, 18, 64, 52, 2, 65, 83, 51, 24, 30, 84, 86, 13, 45, 32, 9, 9, 5, 25, 35, 28, 9, 5, 11, 37, 23, 10, 0, 7, 22, 37, 35, 4, 1, 3, 30, 9, 34, 10, 2, 78, 40, 47, 25, 0, 9, 27, 9, 29, 13, 4, 22, 45, 9, 6, 0, 7, 25, 10, 33, 15, 22, 53, 51, 73, 20, 6, 14, 25, 5, 12, 8, 2, 22, 61, 66, 16, 4, 20, 12, FE
0, 0, 0, 0, 0, 0, 0, 0, 16, 35, 0, 9, 20, 8, 14, 20, 25, 35, 24, 35, 5, 3, 14, 7, 8, 6, 4, 8, 25, 37, 30, 0, 14, 12, 18, 13, 6, 6, 7, 19, 52, 41, 7, 43, 60, 50, 6, 34, 65, 46, 20, 68, 47, 4, 62, 87, 44, 23, 21, 80, 88, 18, 50, 37, 11, 10, 10, 25, 36, 25, 8, 4, 7, 37, 25, 8, 3, 5, 23, 37, 25, 1, 0, 6, 28, 12, 41, 3, 3, 67, 30, 48, 29, 0, 5, 25, 7, 32, 14, 6, 24, 37, 12, 5, 1, 4, 31, 8, 37, 11, 20, 40, 55, 59, 17, 10, 3, 27, 8, 16, 16, 5, 31, 53, 70, 25, 3, 20, 10, FE
0, 0, 0, 0, 0, 0, 0, 0, 2, 39, 0, 4, 19, 9, 12, 14, 17, 35, 6, 32, 7, 4, 3, 0, 0, 0, 0, 4, 35, 27, 36, 0, 8, 14, 0, 0, 2, 26, 28, 33, 40, 37, 11, 43, 45, 37, 0, 23, 33, 22, 26, 64, 44, 0, 57, 82, 53, 18, 26, 82, 77, 2, 49, 14, 1, 0, 19, 33, 40, 23, 4, 1, 2, 38, 16, 12, 0, 0, 39, 33, 22, 4, 1, 7, 32, 1, 26, 5, 23, 56, 45, 44, 33, 0, 1, 27, 0, 27, 7, 7, 25, 41, 28, 4, 5, 2, 34, 0, 27, 21, 23, 47, 30, 54, 49, 1, 20, 7, 0, 1, 5, 4, 9, 34, 16, 1, 8, 19, 2, HA
0, 0, 0, 0, 0, 0, 0, 0, 2, 38, 0, 9, 17, 13, 7, 18, 20, 39, 5, 28, 10, 0, 5, 0, 2, 5, 0, 3, 34, 30, 36, 0, 10, 18, 1, 2, 1, 22, 27, 29, 43, 35, 8, 40, 42, 42, 0, 22, 37, 23, 31, 69, 42, 0, 58, 77, 50, 18, 19, 78, 79, 4, 54, 14, 0, 4, 14, 32, 38, 17, 4, 0, 0, 33, 12, 20, 2, 1, 40, 38, 19, 5, 0, 7, 30, 2, 19, 2, 23, 51, 41, 42, 42, 0, 3, 25, 0, 26, 10, 7, 24, 45, 29, 4, 5, 0, 24, 0, 25, 23, 27, 64, 66, 83, 57, 0, 17, 9, 1, 2, 8, 0, 38, 55, 41, 2, 5, 24, 1, HA
0, 0, 0, 0, 0, 0, 0, 0, 10, 37, 0, 4, 19, 8, 11, 22, 19, 41, 6, 21, 16, 0, 8, 0, 0, 1, 3, 0, 26, 34, 33, 0, 13, 31, 5, 0, 7, 42, 46, 27, 55, 38, 11, 41, 30, 34, 2, 14, 16, 11, 25, 64, 29, 3, 46, 78, 46, 32, 14, 85, 87, 15, 50, 29, 2, 9, 10, 19, 49, 21, 2, 1, 0, 37, 5, 8, 1, 0, 17, 48, 30, 4, 0, 1, 32, 4, 26, 4, 0, 65, 58, 42, 38, 0, 11, 25, 0, 28, 6, 1, 3, 31, 9, 4, 4, 0, 25, 1, 23, 7, 9, 54, 29, 43, 53, 0, 0, 24, 0, 3, 1, 2, 18, 43, 46, 4, 0, 20, 6, NE
0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 0, 6, 15, 14, 11, 21, 14, 38, 4, 26, 11, 0, 6, 0, 0, 0, 6, 0, 34, 33, 32, 0, 15, 29, 3, 1, 9, 42, 42, 33, 50, 36, 11, 41, 30, 46, 0, 17, 17, 11, 21, 65, 43, 3, 58, 84, 48, 25, 25, 90, 79, 6, 49, 32, 3, 3, 3, 21, 40, 18, 1, 0, 0, 38, 20, 14, 0, 0, 29, 39, 36, 3, 0, 4, 31, 2, 27, 1, 0, 70, 55, 50, 22, 0, 7, 25, 2, 22, 8, 2, 4, 26, 5, 0, 7, 0, 24, 2, 23, 0, 12, 50, 21, 49, 39, 0, 8, 21, 0, 2, 4, 0, 19, 44, 42, 0, 2, 23, 1, NE
0, 0, 0, 0, 0, 0, 0, 0, 11, 29, 4, 17, 19, 18, 18, 17, 18, 36, 7, 39, 1, 8, 12, 6, 2, 2, 5, 6, 30, 35, 38, 2, 19, 19, 5, 6, 5, 31, 40, 31, 51, 40, 15, 38, 42, 46, 0, 26, 27, 10, 27, 59, 49, 2, 59, 76, 48, 15, 27, 87, 87, 13, 45, 40, 8, 16, 21, 24, 40, 26, 11, 3, 5, 34, 24, 12, 1, 2, 21, 38, 38, 3, 1, 6, 31, 7, 26, 11, 1, 73, 42, 40, 27, 0, 8, 34, 2, 23, 13, 8, 18, 34, 13, 5, 4, 6, 27, 4, 26, 9, 23, 44, 30, 40, 35, 7, 8, 28, 2, 7, 5, 4, 24, 51, 54, 11, 10, 25, 12, NE
0, 0, 0, 0, 0, 0, 0, 0, 6, 33, 0, 15, 18, 13, 15, 21, 29, 30, 18, 34, 6, 5, 13, 12, 14, 10, 7, 11, 26, 36, 38, 0, 11, 19, 17, 3, 11, 32, 28, 23, 49, 37, 5, 47, 41, 44, 3, 33, 41, 30, 23, 68, 42, 4, 54, 85, 46, 30, 23, 77, 84, 14, 50, 29, 6, 10, 6, 31, 39, 29, 12, 4, 3, 32, 25, 11, 4, 6, 22, 41, 31, 5, 0, 6, 22, 5, 27, 11, 1, 73, 41, 45, 31, 0, 5, 27, 5, 23, 12, 9, 15, 45, 9, 6, 2, 4, 25, 7, 32, 13, 23, 53, 37, 54, 39, 7, 6, 26, 4, 7, 12, 7, 20, 52, 59, 10, 6, 27, 11, SA
0, 0, 0, 0, 0, 0, 0, 0, 18, 39, 0, 8, 21, 14, 30, 24, 19, 40, 16, 32, 11, 3, 11, 10, 12, 5, 8, 7, 27, 35, 35, 0, 15, 12, 17, 6, 4, 16, 14, 32, 39, 45, 8, 45, 53, 40, 1, 40, 46, 34, 19, 71, 37, 6, 50, 71, 47, 21, 30, 82, 78, 11, 52, 39, 6, 17, 12, 30, 37, 17, 8, 0, 1, 48, 32, 17, 1, 6, 25, 40, 24, 9, 0, 5, 28, 13, 31, 6, 4, 72, 29, 48, 19, 0, 5, 25, 6, 28, 10, 4, 23, 39, 15, 9, 0, 2, 35, 5, 28, 6, 28, 48, 41, 59, 29, 6, 5, 30, 3, 11, 4, 9, 17, 55, 61, 10, 7, 26, 12, SA
0, 0, 0, 0, 0, 0, 0, 0, 7, 39, 0, 7, 21, 11, 15, 19, 28, 36, 21, 26, 17, 5, 13, 9, 9, 6, 5, 7, 28, 37, 37, 0, 10, 17, 11, 10, 2, 15, 25, 22, 52, 36, 10, 44, 49, 46, 2, 23, 41, 23, 32, 73, 39, 11, 54, 80, 44, 23, 17, 78, 86, 19, 60, 16, 21, 10, 17, 30, 43, 22, 5, 11, 6, 36, 15, 33, 5, 2, 22, 43, 33, 4, 0, 5, 34, 10, 29, 6, 22, 51, 34, 40, 43, 0, 5, 28, 8, 26, 10, 10, 18, 39, 14, 7, 16, 9, 25, 7, 30, 24, 24, 51, 48, 55, 53, 4, 11, 29, 5, 3, 16, 13, 24, 56, 43, 4, 13, 28, 14, SA
0, 0, 0, 0, 0, 0, 0, 0, 6, 42, 0, 10, 20, 12, 12, 15, 25, 40, 13, 10, 27, 2, 12, 5, 4, 14, 10, 1, 30, 38, 32, 8, 17, 29, 9, 10, 7, 38, 46, 17, 60, 28, 11, 43, 40, 51, 1, 23, 29, 20, 25, 72, 25, 22, 50, 85, 36, 34, 10, 81, 83, 16, 51, 21, 19, 12, 7, 18, 39, 29, 7, 1, 4, 42, 15, 32, 5, 3, 20, 44, 32, 2, 0, 3, 28, 14, 34, 6, 2, 58, 46, 37, 30, 0, 3, 27, 8, 30, 12, 2, 8, 29, 8, 1, 0, 5, 25, 10, 35, 9, 14, 45, 48, 57, 26, 5, 5, 31, 9, 7, 21, 4, 22, 29, 64, 24, 1, 21, 11, SU
0, 0, 0, 0, 0, 0, 0, 0, 5, 40, 0, 10, 20, 14, 14, 14, 27, 34, 20, 10, 28, 4, 14, 4, 6, 13, 6, 7, 25, 37, 27, 10, 19, 36, 10, 7, 10, 43, 49, 23, 51, 28, 16, 40, 39, 43, 2, 21, 23, 19, 26, 73, 26, 17, 59, 86, 43, 24, 18, 87, 80, 12, 58, 20, 16, 12, 8, 22, 40, 26, 2, 3, 11, 47, 13, 31, 3, 7, 29, 43, 31, 2, 0, 6, 33, 12, 29, 12, 1, 60, 42, 47, 21, 0, 5, 25, 8, 34, 10, 5, 12, 31, 5, 4, 0, 7, 19, 7, 28, 9, 17, 50, 52, 63, 19, 10, 1, 26, 5, 6, 21, 5, 31, 38, 58, 20, 5, 21, 12, SU
0, 0, 0, 0, 0, 0, 0, 0, 4, 37, 0, 5, 14, 11, 9, 17, 21, 34, 8, 17, 24, 1, 7, 1, 2, 1, 5, 0, 22, 36, 34, 5, 19, 31, 8, 0, 11, 45, 45, 23, 59, 35, 19, 40, 38, 38, 0, 16, 25, 22, 20, 72, 29, 14, 63, 86, 48, 20, 23, 86, 75, 6, 59, 21, 12, 7, 1, 18, 37, 16, 3, 0, 2, 43, 10, 16, 0, 2, 31, 29, 28, 0, 0, 1, 27, 4, 29, 7, 0, 72, 40, 48, 19, 0, 5, 26, 6, 29, 7, 0, 10, 24, 0, 4, 0, 5, 23, 3, 27, 3, 8, 45, 52, 60, 18, 8, 4, 18, 3, 0, 8, 1, 22, 32, 58, 9, 2, 23, 0, SU
0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 9, 5, 16, 10, 2, 12, 20, 29, 4, 12, 8, 1, 17, 1, 5, 0, 0, 2, 26, 11, 13, 0, 4, 20, 23, 1, 0, 1, 6, 27, 20, 11, 7, 37, 67, 58, 15, 17, 62, 68, 40, 37, 13, 3, 39, 74, 42, 45, 25, 47, 48, 17, 49, 12, 2, 19, 38, 25, 36, 38, 40, 35, 15, 53, 25, 7, 9, 0, 27, 25, 11, 5, 0, 13, 55, 32, 4, 6, 16, 47, 37, 19, 50, 13, 41, 48, 14, 0, 14, 27, 18, 51, 24, 41, 8, 33, 34, 17, 13, 5, 30, 40, 52, 59, 44, 7, 33, 5, 0, 13, 4, 3, 20, 47, 47, 10, 36, 23, 8, DI
0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 19, 9, 15, 32, 13, 16, 31, 22, 11, 10, 17, 8, 24, 20, 10, 6, 4, 15, 28, 14, 22, 6, 5, 26, 39, 9, 0, 8, 20, 26, 23, 20, 5, 35, 54, 36, 16, 9, 54, 73, 42, 25, 18, 3, 39, 79, 50, 49, 36, 48, 41, 29, 42, 8, 9, 19, 41, 25, 43, 18, 45, 38, 29, 55, 32, 8, 20, 0, 27, 37, 27, 4, 4, 29, 61, 27, 4, 25, 15, 60, 33, 18, 58, 19, 38, 44, 19, 2, 21, 39, 30, 53, 33, 47, 23, 33, 21, 26, 12, 16, 41, 50, 58, 60, 46, 8, 37, 18, 5, 14, 19, 15, 23, 48, 52, 14, 44, 22, 25, DI
0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 11, 20, 20, 12, 4, 12, 17, 24, 19, 10, 15, 9, 33, 11, 1, 2, 6, 14, 31, 16, 17, 1, 20, 26, 15, 5, 0, 0, 8, 40, 22, 16, 7, 37, 63, 69, 21, 7, 56, 77, 44, 32, 9, 4, 40, 64, 53, 52, 36, 35, 40, 28, 41, 6, 4, 17, 34, 32, 46, 37, 26, 27, 26, 56, 28, 5, 28, 4, 23, 28, 20, 8, 4, 22, 73, 17, 5, 18, 5, 62, 39, 10, 63, 23, 43, 59, 12, 0, 13, 44, 25, 49, 39, 44, 25, 38, 27, 29, 3, 11, 43, 48, 59, 59, 53, 9, 36, 20, 9, 21, 18, 15, 13, 47, 49, 35, 28, 19, 19, DI
0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 18, 23, 33, 32, 33, 21, 47, 19, 31, 32, 16, 8, 14, 22, 23, 20, 19, 11, 37, 24, 31, 21, 7, 45, 34, 3, 25, 42, 17, 44, 25, 28, 23, 43, 38, 16, 20, 24, 37, 49, 37, 36, 30, 18, 36, 62, 48, 26, 25, 74, 70, 19, 44, 13, 13, 22, 48, 28, 38, 20, 42, 13, 8, 35, 11, 21, 12, 3, 25, 34, 23, 1, 0, 8, 35, 22, 24, 11, 7, 49, 26, 34, 33, 4, 10, 62, 33, 30, 8, 14, 14, 39, 28, 15, 23, 8, 53, 25, 26, 11, 11, 32, 46, 60, 49, 20, 14, 42, 18, 6, 29, 12, 15, 39, 42, 23, 14, 44, 30, FE
0, 0, 0, 0, 0, 0, 0, 0, 26, 22, 16, 5, 15, 20, 9, 10, 43, 15, 32, 23, 21, 1, 5, 7, 14, 8, 8, 6, 44, 23, 14, 19, 3, 36, 25, 0, 25, 42, 19, 36, 17, 23, 20, 43, 44, 20, 17, 15, 42, 43, 36, 39, 23, 13, 52, 79, 51, 30, 23, 74, 68, 19, 43, 12, 9, 7, 36, 21, 26, 22, 27, 8, 1, 40, 15, 12, 5, 0, 26, 27, 24, 1, 0, 0, 44, 25, 22, 0, 8, 52, 39, 39, 51, 1, 3, 60, 25, 21, 6, 17, 4, 20, 9, 18, 27, 2, 52, 19, 18, 15, 8, 37, 66, 63, 66, 18, 21, 32, 7, 4, 26, 10, 6, 41, 41, 11, 8, 46, 20, FE
0, 0, 0, 0, 0, 0, 0, 0, 29, 15, 17, 31, 40, 41, 39, 26, 40, 13, 9, 21, 8, 6, 25, 21, 13, 8, 10, 12, 43, 8, 25, 12, 32, 61, 18, 4, 43, 59, 60, 42, 30, 28, 30, 27, 10, 22, 27, 26, 21, 10, 19, 44, 27, 18, 58, 68, 43, 25, 25, 63, 55, 31, 30, 9, 25, 10, 29, 22, 26, 28, 30, 27, 0, 15, 7, 27, 8, 12, 23, 33, 41, 3, 0, 1, 26, 18, 43, 13, 11, 35, 29, 44, 43, 13, 14, 27, 11, 48, 10, 32, 7, 28, 17, 14, 21, 13, 20, 13, 45, 20, 18, 32, 41, 66, 69, 37, 2, 46, 7, 24, 30, 8, 13, 36, 42, 29, 14, 8, 47, FE
