@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 21, 40, 17, 5, 15, 15, 17, 13, 15, 41, 39, 30, 27, 1, 11, 15, 16, 14, 10, 11, 26, 31, 28, 26, 16, 48, 45, 24, 23, 48, 32, 20, 24, 28, 32, 21, 13, 9, 17, 18, 12, 30, 35, 30, 33, 21, 29, 61, 34, 16, 6, 63, 53, 25, 43, 33, 20, 13, 18, 36, 24, 25, 19, 13, 9, 38, 26, 22, 7, 6, 31, 18, 46, 4, 0, 6, 36, 30, 13, 11, 17, 49, 42, 41, 36, 1, 16, 38, 23, 33, 3, 10, 11, 5, 4, 8, 14, 18, 44, 34, 38, 8, 1, 28, 39, 55, 30, 26, 38, 30, 23, 29, 35, 2, 12, 29, 41, 11, 17, 51, 30, FE
0, 0, 0, 0, 0, 0, 0, 0, 26, 36, 6, 2, 6, 11, 17, 18, 3, 38, 28, 26, 25, 0, 5, 5, 13, 12, 0, 4, 17, 28, 38, 14, 38, 53, 48, 5, 28, 51, 50, 15, 26, 29, 22, 5, 11, 1, 17, 18, 10, 9, 27, 40, 36, 15, 42, 67, 36, 19, 15, 77, 60, 10, 37, 27, 15, 0, 9, 21, 14, 22, 11, 1, 11, 35, 21, 12, 8, 6, 29, 11, 47, 10, 0, 2, 37, 27, 15, 2, 18, 36, 39, 42, 30, 1, 9, 36, 24, 25, 4, 8, 8, 18, 15, 8, 15, 22, 54, 36, 32, 3, 6, 23, 28, 41, 36, 24, 44, 37, 28, 29, 29, 0, 17, 34, 34, 6, 18, 41, 33, FE
0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 0, 6, 4, 5, 12, 8, 15, 13, 19, 27, 5, 0, 5, 2, 2, 2, 0, 1, 29, 18, 26, 5, 29, 43, 11, 4, 13, 51, 53, 34, 18, 28, 14, 14, 27, 27, 9, 16, 13, 0, 25, 26, 31, 3, 21, 52, 26, 2, 10, 51, 58, 24, 30, 24, 0, 10, 27, 9, 18, 22, 29, 14, 6, 42, 27, 2, 6, 8, 19, 9, 28, 11, 3, 3, 20, 28, 13, 1, 18, 31, 35, 33, 46, 12, 10, 48, 32, 31, 2, 5, 5, 7, 9, 24, 30, 18, 41, 31, 26, 15, 9, 46, 63, 72, 35, 18, 44, 29, 16, 19, 20, 5, 0, 11, 9, 2, 27, 33, 33, HA
0, 0, 1, 0, 0, 0, 0, 0, 25, 20, 0, 3, 14, 10, 11, 12, 22, 12, 27, 32, 17, 0, 10, 14, 12, 5, 6, 4, 25, 24, 27, 14, 11, 24, 15, 14, 14, 18, 15, 21, 22, 26, 20, 32, 50, 43, 9, 19, 50, 42, 44, 23, 28, 11, 36, 48, 30, 8, 19, 48, 55, 27, 29, 22, 14, 12, 32, 25, 22, 29, 33, 18, 9, 36, 24, 6, 15, 14, 29, 16, 37, 14, 5, 3, 36, 32, 18, 8, 33, 32, 23, 33, 41, 21, 20, 41, 20, 30, 15, 28, 25, 38, 31, 35, 31, 20, 46, 29, 35, 8, 7, 57, 56, 60, 38, 21, 48, 36, 26, 26, 29, 2, 6, 20, 32, 5, 30, 39, 41, HA
0, 0, 2, 0, 0, 0, 0, 0, 24, 22, 1, 3, 2, 11, 3, 12, 11, 22, 25, 26, 6, 0, 1, 12, 5, 0, 2, 8, 19, 14, 27, 10, 0, 10, 5, 1, 7, 24, 25, 18, 27, 37, 15, 32, 60, 36, 7, 26, 46, 36, 33, 25, 28, 6, 27, 50, 25, 2, 17, 50, 58, 17, 40, 25, 5, 9, 30, 19, 21, 20, 36, 10, 10, 37, 27, 0, 9, 8, 26, 7, 35, 15, 0, 3, 28, 20, 13, 1, 30, 28, 21, 30, 39, 24, 14, 44, 24, 33, 5, 28, 17, 35, 32, 35, 28, 26, 55, 29, 27, 8, 9, 48, 56, 60, 30, 12, 39, 28, 29, 31, 38, 2, 2, 20, 16, 1, 31, 43, 40, HA
0, 0, 0, 0, 0, 0, 0, 0, 37, 28, 0, 3, 3, 11, 7, 9, 16, 27, 42, 42, 21, 0, 2, 6, 3, 7, 0, 3, 20, 28, 21, 22, 42, 60, 25, 5, 12, 51, 58, 27, 37, 38, 18, 1, 1, 18, 6, 15, 9, 0, 25, 28, 31, 14, 23, 54, 29, 15, 7, 57, 51, 25, 37, 28, 11, 4, 14, 21, 17, 20, 19, 5, 4, 36, 28, 11, 10, 4, 26, 13, 30, 13, 0, 0, 38, 27, 19, 6, 5, 43, 40, 31, 33, 4, 6, 50, 26, 41, 1, 8, 8, 3, 5, 1, 11, 26, 44, 33, 43, 18, 0, 41, 53, 74, 37, 9, 47, 33, 14, 38, 41, 1, 0, 14, 11, 7, 29, 46, 44, NE
0, 0, 1, 0, 0, 0, 0, 0, 24, 20, 0, 2, 2, 2, 4, 4, 10, 27, 40, 20, 13, 0, 0, 0, 1, 0, 0, 0, 21, 18, 28, 12, 41, 54, 16, 1, 6, 44, 45, 25, 25, 30, 16, 3, 9, 18, 1, 15, 18, 7, 25, 23, 32, 12, 24, 56, 25, 3, 4, 62, 56, 21, 41, 26, 10, 6, 12, 18, 19, 15, 22, 3, 4, 39, 15, 2, 2, 2, 22, 4, 33, 6, 0, 0, 34, 16, 13, 0, 4, 43, 39, 33, 33, 0, 7, 44, 23, 29, 0, 6, 0, 0, 0, 2, 10, 30, 31, 47, 21, 15, 4, 37, 53, 76, 25, 4, 46, 49, 38, 43, 31, 1, 0, 25, 13, 4, 24, 47, 40, NE
0, 0, 0, 0, 0, 0, 0, 0, 31, 25, 2, 2, 5, 9, 7, 16, 16, 23, 23, 34, 15, 0, 2, 10, 1, 5, 1, 3, 17, 28, 37, 19, 33, 54, 26, 10, 7, 46, 56, 33, 33, 30, 27, 4, 8, 21, 13, 18, 20, 7, 29, 30, 35, 21, 20, 55, 27, 23, 9, 51, 51, 31, 42, 29, 13, 7, 20, 25, 20, 32, 24, 6, 9, 31, 26, 11, 8, 6, 27, 19, 37, 14, 0, 5, 30, 31, 20, 3, 6, 45, 45, 36, 36, 0, 5, 44, 31, 31, 2, 6, 8, 7, 5, 0, 14, 17, 49, 32, 26, 26, 3, 32, 52, 67, 43, 10, 40, 36, 30, 27, 38, 8, 1, 19, 19, 7, 16, 51, 22, NE
0, 0, 0, 0, 0, 0, 0, 0, 23, 40, 2, 5, 11, 17, 15, 11, 20, 19, 24, 37, 17, 0, 12, 12, 18, 9, 9, 4, 21, 20, 30, 16, 24, 41, 42, 31, 25, 46, 26, 20, 20, 32, 24, 18, 16, 9, 21, 20, 16, 34, 36, 25, 29, 18, 22, 46, 28, 22, 9, 45, 50, 35, 35, 25, 14, 8, 27, 24, 16, 28, 27, 8, 5, 33, 18, 18, 14, 5, 32, 15, 31, 12, 0, 6, 36, 25, 21, 11, 16, 36, 48, 38, 27, 1, 7, 39, 16, 35, 1, 13, 7, 11, 8, 4, 8, 22, 35, 31, 30, 17, 0, 41, 47, 68, 31, 19, 40, 33, 32, 23, 35, 2, 1, 28, 15, 11, 18, 52, 34, SA
0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 3, 1, 13, 10, 11, 6, 5, 21, 19, 29, 10, 0, 1, 14, 17, 6, 18, 3, 23, 19, 21, 16, 6, 22, 38, 40, 30, 36, 11, 23, 18, 25, 15, 24, 36, 16, 37, 16, 33, 48, 37, 23, 33, 10, 24, 47, 25, 19, 11, 45, 55, 25, 33, 28, 4, 8, 22, 10, 19, 30, 32, 11, 12, 32, 20, 4, 5, 12, 26, 18, 47, 7, 4, 4, 33, 14, 2, 1, 11, 48, 45, 46, 38, 0, 8, 33, 25, 28, 4, 9, 10, 6, 0, 0, 9, 4, 55, 30, 30, 3, 16, 37, 50, 52, 38, 9, 37, 37, 30, 42, 30, 3, 2, 30, 14, 11, 10, 57, 29, SA
0, 0, 0, 0, 0, 0, 0, 0, 22, 31, 0, 0, 5, 13, 3, 11, 9, 31, 28, 38, 32, 0, 2, 1, 2, 6, 0, 2, 12, 34, 34, 32, 44, 57, 31, 3, 10, 55, 62, 26, 34, 31, 27, 1, 2, 2, 7, 8, 0, 9, 14, 36, 32, 18, 29, 62, 32, 12, 13, 72, 60, 20, 39, 27, 12, 6, 12, 20, 15, 17, 18, 8, 3, 47, 29, 13, 2, 3, 18, 5, 30, 5, 6, 1, 48, 23, 23, 2, 1, 38, 39, 34, 23, 2, 4, 44, 26, 30, 0, 4, 1, 0, 2, 4, 9, 21, 39, 36, 32, 20, 0, 8, 49, 49, 14, 11, 45, 12, 23, 21, 26, 0, 11, 7, 18, 10, 15, 40, 33, SU
0, 0, 0, 0, 0, 0, 0, 0, 27, 30, 5, 4, 7, 9, 13, 15, 13, 20, 27, 31, 27, 0, 3, 4, 8, 6, 5, 7, 16, 26, 29, 26, 46, 56, 36, 9, 9, 62, 58, 35, 31, 32, 19, 4, 11, 5, 11, 19, 7, 11, 10, 29, 22, 22, 35, 65, 32, 14, 11, 70, 60, 19, 44, 23, 18, 3, 14, 23, 15, 30, 18, 4, 9, 44, 17, 19, 10, 5, 27, 9, 30, 14, 0, 6, 42, 35, 26, 0, 8, 35, 40, 34, 24, 2, 14, 47, 29, 27, 7, 9, 9, 12, 13, 20, 10, 29, 37, 29, 23, 25, 12, 35, 27, 39, 57, 7, 48, 25, 24, 23, 31, 11, 2, 7, 19, 2, 32, 40, 30, SU
0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 7, 7, 12, 13, 13, 24, 16, 25, 33, 24, 21, 0, 3, 10, 11, 14, 6, 9, 12, 14, 23, 25, 44, 55, 39, 9, 6, 54, 54, 40, 25, 27, 30, 4, 19, 5, 14, 21, 10, 17, 16, 35, 33, 25, 27, 59, 37, 24, 11, 65, 60, 36, 38, 23, 25, 8, 22, 28, 19, 27, 20, 13, 10, 36, 30, 22, 6, 3, 25, 14, 35, 6, 0, 1, 27, 33, 30, 6, 8, 30, 45, 39, 28, 1, 11, 29, 35, 36, 2, 3, 6, 8, 5, 11, 12, 12, 58, 33, 37, 27, 3, 7, 50, 47, 20, 19, 39, 32, 24, 28, 34, 2, 9, 19, 18, 16, 11, 54, 36, SU
0, 0, 0, 0, 0, 0, 0, 0, 28, 13, 16, 14, 23, 22, 31, 4, 12, 6, 15, 15, 17, 24, 12, 18, 46, 9, 1, 7, 11, 31, 15, 20, 8, 28, 30, 15, 23, 32, 8, 1, 43, 29, 7, 25, 32, 42, 33, 47, 46, 40, 24, 25, 27, 7, 44, 65, 48, 52, 40, 43, 77, 47, 7, 25, 0, 8, 33, 29, 38, 40, 15, 15, 10, 19, 25, 2, 6, 5, 13, 39, 50, 2, 8, 9, 26, 23, 7, 0, 1, 30, 47, 54, 12, 2, 1, 21, 22, 1, 10, 20, 2, 19, 6, 11, 9, 3, 27, 8, 6, 27, 29, 46, 60, 59, 38, 30, 9, 38, 0, 9, 24, 24, 7, 26, 26, 4, 44, 19, 9, AN
0, 0, 0, 0, 0, 0, 0, 0, 37, 22, 14, 28, 27, 31, 33, 9, 13, 15, 25, 16, 24, 32, 12, 10, 45, 8, 2, 10, 7, 44, 8, 18, 7, 29, 33, 14, 27, 29, 14, 1, 46, 29, 13, 26, 37, 37, 38, 36, 44, 45, 28, 25, 25, 11, 47, 73, 49, 46, 44, 47, 83, 49, 13, 37, 1, 14, 38, 21, 39, 41, 21, 21, 15, 14, 18, 1, 13, 9, 11, 42, 33, 12, 11, 14, 22, 27, 7, 3, 2, 26, 52, 52, 14, 2, 2, 34, 19, 4, 11, 28, 3, 18, 14, 6, 12, 2, 37, 16, 5, 29, 29, 42, 48, 59, 48, 41, 12, 29, 1, 10, 20, 20, 11, 26, 30, 6, 33, 22, 0, AN
0, 0, 0, 0, 0, 0, 0, 0, 18, 35, 15, 28, 24, 19, 27, 14, 27, 21, 30, 27, 37, 34, 17, 23, 44, 4, 12, 19, 30, 35, 30, 35, 27, 21, 12, 0, 2, 16, 45, 31, 41, 35, 42, 15, 65, 50, 20, 14, 58, 47, 15, 40, 28, 44, 37, 56, 27, 51, 44, 43, 58, 30, 34, 26, 15, 9, 43, 37, 39, 41, 23, 29, 9, 29, 35, 22, 2, 12, 3, 46, 44, 2, 6, 4, 29, 28, 14, 0, 7, 26, 53, 46, 7, 2, 3, 45, 22, 19, 3, 13, 10, 6, 14, 7, 9, 0, 36, 1, 28, 8, 13, 30, 39, 42, 28, 27, 7, 32, 0, 17, 25, 21, 8, 31, 22, 12, 30, 32, 23, FE
0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 16, 13, 14, 33, 12, 3, 13, 12, 24, 9, 24, 28, 7, 26, 25, 0, 2, 16, 23, 28, 22, 22, 9, 20, 10, 0, 1, 10, 38, 37, 26, 28, 29, 36, 63, 42, 18, 17, 66, 50, 18, 34, 27, 27, 39, 60, 33, 47, 46, 46, 60, 30, 20, 23, 11, 20, 40, 44, 36, 40, 23, 24, 9, 24, 27, 18, 1, 13, 7, 35, 37, 3, 3, 6, 30, 25, 6, 0, 1, 28, 58, 45, 9, 1, 0, 28, 28, 5, 2, 2, 4, 19, 7, 4, 7, 0, 24, 1, 26, 4, 8, 29, 47, 57, 43, 18, 0, 21, 0, 23, 1, 31, 3, 20, 31, 6, 32, 2, 35, FE
0, 0, 1, 0, 0, 0, 0, 0, 23, 19, 17, 26, 15, 26, 26, 4, 17, 19, 23, 16, 39, 25, 11, 8, 27, 0, 1, 5, 9, 33, 29, 25, 7, 4, 1, 0, 1, 0, 13, 17, 40, 44, 23, 34, 41, 47, 27, 10, 49, 38, 38, 33, 38, 11, 39, 57, 45, 54, 33, 42, 55, 32, 29, 24, 1, 4, 21, 17, 42, 31, 19, 31, 7, 25, 37, 7, 3, 0, 36, 33, 32, 30, 0, 3, 22, 25, 7, 1, 17, 18, 57, 53, 21, 22, 1, 29, 37, 4, 15, 27, 42, 54, 46, 42, 38, 10, 32, 3, 16, 38, 13, 40, 41, 55, 47, 31, 20, 29, 0, 14, 20, 27, 6, 0, 1, 13, 31, 28, 8, HA
0, 0, 0, 0, 0, 0, 0, 0, 33, 22, 20, 33, 20, 34, 25, 5, 18, 12, 30, 22, 26, 29, 13, 13, 33, 0, 2, 11, 18, 37, 20, 27, 12, 16, 2, 1, 2, 3, 16, 17, 39, 36, 20, 29, 37, 44, 18, 17, 50, 39, 32, 34, 39, 13, 35, 55, 37, 51, 34, 49, 58, 32, 31, 26, 9, 13, 29, 25, 39, 39, 22, 24, 10, 25, 40, 5, 7, 4, 15, 40, 32, 20, 0, 6, 25, 29, 12, 1, 16, 33, 50, 43, 31, 16, 0, 30, 34, 6, 7, 19, 20, 36, 39, 39, 31, 12, 35, 1, 23, 36, 13, 44, 53, 47, 37, 26, 21, 29, 0, 17, 14, 23, 6, 6, 5, 10, 31, 40, 11, HA
0, 0, 0, 0, 0, 0, 0, 0, 33, 18, 19, 22, 17, 36, 23, 18, 17, 22, 28, 17, 30, 31, 19, 21, 22, 1, 4, 9, 17, 25, 16, 17, 6, 16, 8, 0, 2, 8, 14, 9, 36, 32, 11, 33, 43, 52, 24, 18, 58, 39, 33, 32, 40, 4, 30, 68, 41, 53, 43, 51, 60, 30, 28, 18, 8, 21, 42, 37, 42, 40, 24, 32, 24, 23, 28, 0, 5, 12, 12, 39, 38, 8, 16, 11, 29, 20, 10, 2, 6, 26, 55, 57, 4, 5, 0, 36, 26, 5, 6, 8, 16, 29, 18, 10, 3, 2, 39, 23, 6, 3, 10, 30, 46, 44, 29, 19, 0, 30, 1, 16, 6, 15, 14, 25, 37, 10, 16, 18, 6, NE
0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 12, 20, 10, 35, 16, 10, 18, 13, 30, 8, 27, 29, 18, 19, 22, 0, 0, 5, 12, 26, 28, 23, 0, 8, 6, 0, 1, 2, 10, 8, 34, 32, 5, 28, 45, 47, 24, 14, 56, 39, 37, 29, 35, 8, 35, 68, 40, 57, 44, 59, 61, 32, 28, 27, 1, 15, 34, 36, 37, 40, 17, 30, 18, 16, 24, 7, 6, 8, 17, 36, 45, 4, 11, 6, 28, 28, 16, 0, 2, 19, 57, 51, 0, 1, 0, 33, 33, 2, 3, 9, 15, 23, 13, 7, 5, 2, 35, 8, 21, 3, 3, 39, 52, 43, 25, 12, 0, 30, 0, 20, 2, 17, 11, 15, 25, 8, 18, 20, 5, NE
0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 11, 32, 26, 24, 29, 21, 15, 15, 32, 19, 38, 25, 19, 21, 38, 7, 9, 14, 19, 32, 23, 27, 7, 19, 19, 18, 14, 15, 5, 13, 50, 38, 26, 20, 44, 59, 41, 27, 67, 43, 17, 41, 30, 9, 38, 61, 35, 54, 39, 41, 55, 28, 38, 20, 2, 5, 31, 21, 39, 38, 15, 20, 5, 23, 36, 7, 5, 4, 10, 50, 50, 0, 1, 3, 25, 21, 12, 1, 1, 26, 50, 49, 21, 1, 0, 41, 35, 2, 2, 19, 9, 1, 6, 20, 5, 2, 31, 5, 18, 23, 15, 35, 48, 50, 30, 34, 11, 20, 0, 14, 34, 11, 5, 22, 22, 2, 31, 32, 11, SA
0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 19, 19, 20, 39, 25, 13, 16, 5, 21, 13, 36, 21, 24, 24, 36, 17, 9, 13, 16, 27, 25, 28, 8, 24, 21, 23, 13, 20, 5, 13, 29, 27, 32, 20, 43, 42, 37, 46, 54, 44, 19, 24, 14, 25, 42, 53, 37, 51, 46, 49, 54, 30, 23, 28, 12, 8, 27, 29, 34, 49, 15, 18, 10, 26, 20, 8, 12, 3, 17, 44, 50, 0, 0, 12, 27, 23, 8, 2, 7, 34, 54, 53, 27, 3, 0, 34, 6, 32, 16, 24, 7, 11, 20, 19, 19, 6, 30, 0, 24, 44, 19, 36, 56, 55, 43, 27, 17, 19, 0, 24, 30, 14, 28, 35, 26, 7, 34, 25, 21, SA
0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 3, 4, 0, 0, 0, 1, 3, 18, 20, 25, 14, 4, 17, 2, 0, 0, 3, 4, 11, 23, 20, 13, 12, 20, 11, 2, 7, 14, 6, 7, 29, 13, 20, 43, 25, 5, 31, 3, 19, 39, 17, 41, 28, 27, 38, 62, 63, 38, 50, 70, 45, 37, 43, 29, 42, 27, 30, 33, 23, 35, 35, 26, 33, 42, 25, 48, 5, 8, 37, 34, 42, 13, 0, 30, 47, 3, 43, 27, 17, 45, 48, 34, 44, 16, 27, 27, 0, 37, 37, 24, 35, 51, 49, 23, 40, 10, 11, 0, 15, 48, 27, 42, 23, 17, 32, 35, 21, 10, 0, 3, 15, 38, 12, 29, 22, 17, 33, 30, 2, AN
0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 5, 3, 3, 0, 0, 1, 0, 18, 23, 24, 15, 6, 11, 3, 2, 3, 0, 7, 4, 20, 23, 15, 13, 20, 12, 0, 7, 24, 14, 12, 32, 11, 22, 39, 32, 5, 31, 4, 20, 38, 16, 47, 22, 38, 38, 50, 63, 33, 51, 66, 43, 43, 41, 21, 47, 16, 32, 30, 28, 36, 30, 39, 22, 53, 7, 48, 9, 19, 33, 34, 41, 28, 0, 27, 38, 0, 39, 36, 20, 38, 47, 39, 41, 22, 25, 12, 0, 34, 35, 17, 16, 45, 30, 20, 37, 18, 5, 0, 13, 50, 28, 29, 14, 10, 22, 37, 25, 13, 0, 0, 28, 35, 4, 25, 17, 20, 29, 36, 1, AN
0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 5, 14, 18, 3, 3, 3, 24, 27, 17, 20, 0, 3, 25, 7, 8, 7, 14, 15, 16, 8, 21, 2, 7, 33, 13, 9, 15, 8, 8, 15, 26, 11, 20, 45, 47, 29, 10, 11, 70, 57, 41, 26, 11, 25, 44, 40, 49, 28, 50, 52, 50, 38, 44, 12, 31, 27, 37, 56, 29, 33, 35, 25, 37, 57, 23, 36, 9, 11, 44, 30, 31, 27, 0, 16, 53, 19, 38, 17, 24, 42, 51, 43, 47, 18, 20, 53, 0, 28, 44, 24, 19, 28, 19, 37, 48, 28, 25, 0, 14, 58, 32, 33, 41, 34, 43, 43, 26, 9, 0, 13, 56, 33, 25, 40, 42, 25, 38, 31, 14, DI
0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 9, 17, 3, 1, 0, 2, 19, 13, 26, 25, 6, 10, 32, 17, 1, 3, 19, 10, 23, 12, 19, 3, 16, 30, 12, 1, 12, 11, 12, 21, 27, 18, 14, 48, 39, 29, 8, 4, 52, 60, 34, 26, 16, 22, 46, 45, 60, 30, 47, 46, 48, 42, 48, 14, 31, 34, 38, 54, 23, 32, 35, 27, 32, 51, 23, 38, 8, 9, 46, 40, 23, 46, 1, 6, 54, 21, 36, 19, 24, 38, 45, 47, 36, 25, 22, 49, 2, 23, 31, 36, 17, 28, 23, 31, 43, 32, 30, 0, 11, 60, 32, 38, 43, 39, 37, 42, 30, 8, 0, 6, 52, 33, 24, 45, 56, 22, 39, 35, 15, DI
